,Drug_ID,Drug,property
1105,1105,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,3
1106,1106,CCCC(C(=O)c1ccc(C)cc1)N1CCCC1,3
1107,1107,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,3
1108,1108,CN1CCN(CC(=O)[C@@]2(O)CC[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)CC1,3
1109,1109,O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)cc(Cl)n2)CC1,3
1110,1110,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,3
1111,1111,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.[Cl-].[H+],3
1112,1112,CCOC(=O)NNC(C)c1ccccc1,3
1113,1113,Oc1ccc2c(c1)C13CCCCC1C(C2)NCC3,3
1114,1114,CN(C)Cc1ccc(CSCCNC2N=CC=C2[N+](=O)[O-])o1,3
1115,1115,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,3
1116,1116,O=S(=O)([O-])CCS.[Na+],3
1117,1117,CC(=O)N1CCN(C(=O)Cc2cccc([N+](=O)[O-])c2)[C@@H](CN2CC[C@H](O)C2)C1,3
1118,1118,Cc1cnc(N/C(O)=C2/C(=O)c3ccccc3S(=O)(=O)N2C)s1,3
1119,1119,C[C@]12C[C@H](O)[C@H]3[C@@H](C[C@H](F)C4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,3
1120,1120,CCOC(=O)c1cnc2c(cnn2CC)c1NN=C(C)C,3
1121,1121,CCOc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,3
1122,1122,CNCCCN1c2ccccc2Sc2ccc(Cl)cc21,3
1123,1123,CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,3
1124,1124,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,3
1125,1125,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,3
1126,1126,c1ccc2c(c1)cc1n2CCCNC1,3
1127,1127,Cc1cccc2c1Oc1ccccc1C1(O)CCN(C)CC21,3
1128,1128,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,3
1129,1129,NC(=O)CN1C(=O)C(c2ccccc2)c2ccccc21,3
1130,1130,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,3
1131,1131,C[C@@H]1CC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(Cl)C(Cl)CC2(C)[C@@]1(O)C(=O)CO,3
1132,1132,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1,3
1133,1133,CN1[C@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,3
1134,1134,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,3
1135,1135,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,3
1136,1136,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C=C(C)C4=Cc5c(cnn5-c5ccccc5)C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,3
1137,1137,COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1.[Cl-].[H+],3
1138,1138,CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)[C@@H](N=CN3CCCCCC3)[C@H]2SC1(C)C,3
1139,1139,C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc21,3
1140,1140,CNCCCC1(c2ccccc2)SC(C)(C)c2ccccc21,3
1141,1141,CO/N=C(\C(=O)N[C@@H]1C(=O)N(OCC(=O)OCC(=O)OC(C)(C)C)[C@H]1C)c1csc(N)n1,3
1142,1142,CCCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,3
1143,1143,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,3
1144,1144,Cc1nc2n(c(=O)c1CCN1CCC(C(=O)c3ccc(F)cc3)CC1)CCS2,3
1145,1145,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,3
1146,1146,CCS[C@]1(SC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,3
1147,1147,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,3
1148,1148,C=CCC1(CC(=C)Br)C(=O)NC(=O)NC1=O,3
1149,1149,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,3
1150,1150,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,3
1151,1151,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,3
1152,1152,CCC(=O)N(c1ccccc1F)C1(c2ccccc2)CCN(CCn2nnn(CC)c2=O)CC1.[Cl-].[H+],3
1153,1153,CCCNC(=O)N1CC(c2ccccc2)OC1=O,3
1154,1154,CC[C@H](NC(=O)c1c(OCCNC(=O)[C@@H]2CCCN2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,3
1155,1155,CCCCCN[C@@]12C=CC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(C)[C@@H]2C5,3
1156,1156,CN[C@@H]1[C@@H](O[C@H]2O[C@H](CO)[C@@H](N)[C@H](O)[C@H]2O)O[C@H]2C[C@@H](N)[C@H](O[C@@H]3[C@@H](N)C[C@@H](N)[C@H](O)[C@H]3O)O[C@@H]2[C@@H]1O,3
1157,1157,CC12CCCCCC(Cc3ccc(O)cc31)C2N,3
1158,1158,CN1CC[C@]23NC(=O)CC(c4cc(Cl)ccc4O2)C3C1,3
1159,1159,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ncnc2[C@H]1CN1CCCC1,3
1160,1160,COC(F)(F)C(F)Br,3
1161,1161,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,3
1162,1162,CC1Oc2ccccc2CC1N(C)C,3
1163,1163,O=C(CCCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)c1ccc(F)cc1,3
1164,1164,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2occc2[C@H]1CN1CC[C@@H](O)C1,3
1165,1165,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,3
1166,1166,c1ccc(NCCCOc2cccc(CN3CCCCC3)c2)nc1,3
1167,1167,CCC(C)=O,3
1168,1168,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,3
1169,1169,CCOC(=O)N(CCN(C)C)c1cccc(C(F)(F)F)c1,3
1170,1170,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,3
1171,1171,O=C(O)C1CCN1C12CC3CC(CC(C3)C1)C2,3
1172,1172,NC(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3cn[nH]n3)CS[C@H]12)c1ccc(O)cc1,3
1173,1173,CNCCc1ccccn1,3
1174,1174,COc1cc(C(=O)N2CCCCCCC2)cc(OC)c1OC,3
1175,1175,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,3
1176,1176,Cc1cccc(Cl)c1NC(=O)/C=C1\SCC(=O)N1C,3
1177,1177,C1=C(CC2=NCNC2)CCc2ccccc21,3
1178,1178,O=C1NCCN1C1CCN(CCC2COc3ccccc3O2)CC1,3
1179,1179,NC(N)=O,3
1180,1180,CC[C@H](NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,3
1181,1181,NC(=O)CCCN/C(=C1\C=C(F)C=CC1=O)c1ccc(Cl)cc1,3
1182,1182,O=C(CCCN1CCN(c2cc3ccccc3cn2)CC1)c1ccc(F)cc1,3
1183,1183,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,3
1184,1184,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,3
1185,1185,CN1c2ccccc2C(c2ccccc2F)=NCC1CNC(=O)c1ccsc1,3
1186,1186,O=C(CCCl)NCc1ccccc1,3
1187,1187,CC(=O)Nc1cccc(-c2csc(N=C(N)N)n2)c1,3
1188,1188,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21.[Cl],3
1189,1189,CC(=O)Nc1ccc(O)cc1,3
1190,1190,CN1CCN2c3ncccc3Cc3ccccc3C2C1,3
1191,1191,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,3
1192,1192,O=C1CSC2(CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)N1.[Cl-].[H+],3
1193,1193,CC(=O)N1CCN(C(=O)Cc2ccc(S(C)(=O)=O)cc2)[C@@H](CN2CC[C@H](O)C2)C1,3
1194,1194,CCN(CC)C(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,3
1195,1195,CC1CC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC2(C)[C@@]1(O)C(=O)CCl,3
1196,1196,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,3
1197,1197,CC(Oc1cccc2ccccc12)/C(N)=N/O,3
1198,1198,C=C1Cc2c(CCN(CCC)CCC)ccc(O)c2N1,3
1199,1199,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,3
1200,1200,CCC1(CC)C(=O)NC(=O)N(c2ccccc2)C1=O,3
1201,1201,CO/N=C(\C(=O)N[C@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@@H]12)c1csc(N)n1.[Na+],3
1202,1202,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,3
1203,1203,CC1C2Cc3ccc(O)cc3C1(C)CCN2CC1CC1,3
1204,1204,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,3
1205,1205,CCCNC(=O)c1ccc2c(c1)N([C@H](C)CN1CCCC1)c1ccccc1S2,3
1206,1206,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,3
1207,1207,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,3
1208,1208,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,3
1209,1209,CCOc1ccccc1OCC1CNCCO1,3
1210,1210,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@H]3C(O)CC12C,3
1211,1211,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,3
1212,1212,CCN(CC)CCn1cnc2c1c(=O)n(C)c(=O)n2C,3
1213,1213,C[C@@H]1C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,3
1214,1214,CCN(CC)c1ccc(NC(=O)c2ccccc2N)c(C)c1,3
1215,1215,CN1C[C@H](CN2CC(=O)NC(=O)C2)C=C2c3cccc4[nH]cc(c34)C[C@H]21,3
1216,1216,CCN(CC)C(=O)COc1cc2c(O)c3c(O)c(C)c4c(c13)C(=O)[C@@](C)(O/C=C/[C@H](OC)[C@@H](C)[C@@H](OC(C)=O)[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C=C(/C)C(=O)N2)O4,3
1217,1217,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2sccc2[C@H]1CN1CCCC1,3
1218,1218,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,3
1219,1219,Cn1nc(-c2cccc(F)c2)n(C)c1=S,3
1220,1220,CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,3
